KODJAZ,AKRCIS,KODCIS,CHODNOTA,ZKRTEXT,TEXT,ADMPLOD,ADMNEPO,MIN_TUPY,MAX_TUPY,MIN_OSTRY,MAX_OSTRY,EXPORT_DWH
CS,INTERVAL,7700,400007400007000,<7; 7>,7,1900-01-01,9999-09-09,NA,NA,7,7,NA
CS,INTERVAL,7700,400007600008000,<7; 8),7 až 8 (více nebo rovno 7 a méně než 8),1900-01-01,9999-09-09,NA,8,7,NA,NA
CS,INTERVAL,7700,400007610010000,<7; 10),7 až 10 (více nebo rovno 7 a méně než 10),1900-01-01,9999-09-09,NA,10,7,NA,NA
CS,INTERVAL,7700,400007610014000,<7; 14),7 až 14 (více nebo rovno 7 a méně než 14),1900-01-01,9999-09-09,NA,14,7,NA,NA
CS,INTERVAL,7700,400007799999000,<7; N),Od 7 (více nebo rovno 7),1900-01-01,9999-09-09,NA,99999999999999999999,7,NA,NA
CS,INTERVAL,7700,400008400008000,<8; 8>,8,1900-01-01,9999-09-09,NA,NA,8,8,NA
CS,INTERVAL,7700,400008420476000,<8; 476>,8 až 476 (více nebo rovno 8 a méně nebo rovno 476),1900-01-01,9999-09-09,NA,NA,8,476,NA
CS,INTERVAL,7700,400008600009000,<8; 9),8 až 9 (více nebo rovno 8 a méně než 9),1900-01-01,9999-09-09,NA,9,8,NA,NA
CS,INTERVAL,7700,400008610010000,<8; 10),8 až 10 (více nebo rovno 8 a méně než 10),1900-01-01,9999-09-09,NA,10,8,NA,NA
CS,INTERVAL,7700,400008610012000,<8; 12),8 až 12 (více nebo rovno 8 a méně než 12),1900-01-01,9999-09-09,NA,12,8,NA,NA
CS,INTERVAL,7700,400008610015000,<8; 15),8 až 15 (více nebo rovno 8 a méně než 15),1900-01-01,9999-09-09,NA,15,8,NA,NA
CS,INTERVAL,7700,400008610020000,<8; 20),8 až 20 (více nebo rovno 8 a méně než 20),1900-01-01,9999-09-09,NA,20,8,NA,NA
CS,INTERVAL,7700,400008799999000,<8; N),Od 8 (více nebo rovno 8),1900-01-01,9999-09-09,NA,99999999999999999999,8,NA,NA
CS,INTERVAL,7700,400009400009000,<9; 9>,9,1900-01-01,9999-09-09,NA,NA,9,9,NA
CS,INTERVAL,7700,400009610010000,<9; 10),9 až 10 (více nebo rovno 9 a méně než 10),1900-01-01,9999-09-09,NA,10,9,NA,NA
CS,INTERVAL,7700,400009610012000,<9; 12),9 až 12 (více nebo rovno 9 a méně než 12),1900-01-01,9999-09-09,NA,12,9,NA,NA
CS,INTERVAL,7700,400009610013000,<9; 13),9 až 13 (více nebo rovno 9 a méně než 13),1900-01-01,9999-09-09,NA,13,9,NA,NA
CS,INTERVAL,7700,400009799999000,<9; N),Od 9 (více nebo rovno 9),1900-01-01,9999-09-09,NA,99999999999999999999,9,NA,NA
CS,INTERVAL,7700,410010410010000,<10; 10>,10,1900-01-01,9999-09-09,NA,NA,10,10,NA
CS,INTERVAL,7700,410010410050000,<10; 50>,10 až 50 (více nebo rovno 10 a méně nebo rovno 50),1900-01-01,9999-09-09,NA,NA,10,50,NA
CS,INTERVAL,7700,410010610011000,<10; 11),10 až 11 (více nebo rovno 10 a méně než 11),1900-01-01,9999-09-09,NA,11,10,NA,NA
CS,INTERVAL,7700,410010610012000,<10; 12),10 až 12 (více nebo rovno 10 a méně než 12),1900-01-01,9999-09-09,NA,12,10,NA,NA
CS,INTERVAL,7700,410010610013000,<10; 13),10 až 13 (více nebo rovno 10 a méně než 13),1900-01-01,9999-09-09,NA,13,10,NA,NA
CS,INTERVAL,7700,410010610014000,<10; 14),10 až 14 (více nebo rovno 10 a méně než 14),1900-01-01,9999-09-09,NA,14,10,NA,NA
CS,INTERVAL,7700,410010610015000,<10; 15),10 až 15 (více nebo rovno 10 a méně než 15),1900-01-01,9999-09-09,NA,15,10,NA,NA
CS,INTERVAL,7700,410010610016000,<10; 16),10 až 16 (více nebo rovno 10 a méně než 16),1900-01-01,9999-09-09,NA,16,10,NA,NA
CS,INTERVAL,7700,410010610020000,<10; 20),10 až 20 (více nebo rovno 10 a méně než 20),1900-01-01,9999-09-09,NA,20,10,NA,A
CS,INTERVAL,7700,410010610025000,<10; 25),10 až 25 (více nebo rovno 10 a méně než 25),1900-01-01,9999-09-09,NA,25,10,NA,NA
CS,INTERVAL,7700,410010610030000,<10; 30),10 až 30 (více nebo rovno 10 a méně než 30),1900-01-01,9999-09-09,NA,30,10,NA,NA
CS,INTERVAL,7700,410010610050000,<10; 50),10 až 50 (více nebo rovno 10 a méně než 50),1900-01-01,9999-09-09,NA,50,10,NA,NA
CS,INTERVAL,7700,410010620100000,<10; 100),10 až 100 (více nebo rovno 10 a méně než 100),1900-01-01,9999-09-09,NA,100,10,NA,NA
CS,INTERVAL,7700,410010620101000,<10; 101),10 až 101 (více nebo rovno 10 a méně než 101),1900-01-01,9999-09-09,NA,101,10,NA,NA
CS,INTERVAL,7700,410010620200000,<10; 200),10 až 200 (více nebo rovno 10 a méně než 200),1900-01-01,9999-09-09,NA,200,10,NA,NA
CS,INTERVAL,7700,410010799999000,<10; N),Od 10 (více nebo rovno 10),1900-01-01,9999-09-09,NA,99999999999999999999,10,NA,NA
CS,INTERVAL,7700,410011410011000,<11; 11>,11,1900-01-01,9999-09-09,NA,NA,11,11,NA
CS,INTERVAL,7700,410011410020000,<11; 20>,11 až 20 (více nebo rovno 11 a méně nebo rovno 20),1900-01-01,9999-09-09,NA,NA,11,20,NA
CS,INTERVAL,7700,410011610012000,<11; 12),11 až 12 (více nebo rovno 11 a méně než 12),1900-01-01,9999-09-09,NA,12,11,NA,NA
CS,INTERVAL,7700,410011610016000,<11; 16),11 až 16 (více nebo rovno 11 a méně než 16),1900-01-01,9999-09-09,NA,16,11,NA,NA
CS,INTERVAL,7700,410012410012000,<12; 12>,12,1900-01-01,9999-09-09,NA,NA,12,12,NA
CS,INTERVAL,7700,410012610013000,<12; 13),12 až 13 (více nebo rovno 12 a méně než 13),1900-01-01,9999-09-09,NA,13,12,NA,NA
CS,INTERVAL,7700,410012610014000,<12; 14),12 až 14 (více nebo rovno 12 a méně než 14),1900-01-01,9999-09-09,NA,14,12,NA,NA
CS,INTERVAL,7700,410012610016000,<12; 16),12 až 16 (více nebo rovno 12 a méně než 16),1900-01-01,9999-09-09,NA,16,12,NA,NA
CS,INTERVAL,7700,410013410013000,<13; 13>,13,1900-01-01,9999-09-09,NA,NA,13,13,NA
CS,INTERVAL,7700,410013610014000,<13; 14),13 až 14 (více nebo rovno 13 a méně než 14),1900-01-01,9999-09-09,NA,14,13,NA,NA
CS,INTERVAL,7700,410013799999000,<13; N),Od 13 (více nebo rovno 13),1900-01-01,9999-09-09,NA,99999999999999999999,13,NA,NA
CS,INTERVAL,7700,410014410014000,<14; 14>,14,1900-01-01,9999-09-09,NA,NA,14,14,NA
CS,INTERVAL,7700,410014610015000,<14; 15),14 až 15 (více nebo rovno 14 a méně než 15),1900-01-01,9999-09-09,NA,15,14,NA,NA
CS,INTERVAL,7700,410014610016000,<14; 16),14 až 16 (více nebo rovno 14 a méně než 16),1900-01-01,9999-09-09,NA,16,14,NA,NA
CS,INTERVAL,7700,410014610018000,<14; 18),14 až 18 (více nebo rovno 14 a méně než 18),1900-01-01,9999-09-09,NA,18,14,NA,NA
CS,INTERVAL,7700,410014610021000,<14; 21),14 až 21 (více nebo rovno 14 a méně než 21),1900-01-01,9999-09-09,NA,21,14,NA,NA
CS,INTERVAL,7700,410015410015000,<15; 15>,15,1900-01-01,9999-09-09,NA,NA,15,15,NA
CS,INTERVAL,7700,410015410017000,<15; 17>,15 až 17 (více nebo rovno 15 a méně nebo rovno 17),1900-01-01,9999-09-09,NA,NA,15,17,NA
CS,INTERVAL,7700,410015610016000,<15; 16),15 až 16 (více nebo rovno 15 a méně než 16),1900-01-01,9999-09-09,NA,16,15,NA,NA
CS,INTERVAL,7700,410015610018000,<15; 18),15 až 18 (více nebo rovno 15 a méně než 18),1900-01-01,9999-09-09,NA,18,15,NA,NA
CS,INTERVAL,7700,410015610019000,<15; 19),15 až 19 (více nebo rovno 15 a méně než 19),1900-01-01,9999-09-09,NA,19,15,NA,NA
CS,INTERVAL,7700,410015610020000,<15; 20),15 až 20 (více nebo rovno 15 a méně než 20),1900-01-01,9999-09-09,NA,20,15,NA,NA
CS,INTERVAL,7700,410015610025000,<15; 25),15 až 25 (více nebo rovno 15 a méně než 25),1900-01-01,9999-09-09,NA,25,15,NA,NA
CS,INTERVAL,7700,410015610026000,<15; 26),15 až 26 (více nebo rovno 15 a méně než 26),1900-01-01,9999-09-09,NA,26,15,NA,NA
CS,INTERVAL,7700,410015610030000,<15; 30),15 až 30 (více nebo rovno 15 a méně než 30),1900-01-01,9999-09-09,NA,30,15,NA,NA
CS,INTERVAL,7700,410015610040000,<15; 40),15 až 40 (více nebo rovno 15 a méně než 40),1900-01-01,9999-09-09,NA,40,15,NA,NA
CS,INTERVAL,7700,410015610045000,<15; 45),15 až 45 (více nebo rovno 15 a méně než 45),1900-01-01,9999-09-09,NA,45,15,NA,NA
CS,INTERVAL,7700,410015610050000,<15; 50),15 až 50 (více nebo rovno 15 a méně než 50),1900-01-01,9999-09-09,NA,50,15,NA,NA
CS,INTERVAL,7700,410015610055000,<15; 55),15 až 55 (více nebo rovno 15 a méně než 55),1900-01-01,9999-09-09,NA,55,15,NA,NA
CS,INTERVAL,7700,410015610060000,<15; 60),15 až 60 (více nebo rovno 15 a méně než 60),1900-01-01,9999-09-09,NA,60,15,NA,NA
CS,INTERVAL,7700,410015610065000,<15; 65),15 až 65 (více nebo rovno 15 a méně než 65),1900-01-01,9999-09-09,NA,65,15,NA,NA
CS,INTERVAL,7700,410015610070000,<15; 70),15 až 70 (více nebo rovno 15 a méně než 70),1900-01-01,9999-09-09,NA,70,15,NA,NA
CS,INTERVAL,7700,410015610075000,<15; 75),15 až 75 (více nebo rovno 15 a méně než 75),1900-01-01,9999-09-09,NA,75,15,NA,NA
CS,INTERVAL,7700,410015799999000,<15; N),Od 15 (více nebo rovno 15),1900-01-01,9999-09-09,NA,99999999999999999999,15,NA,NA
CS,INTERVAL,7700,410016410016000,<16; 16>,16,1900-01-01,9999-09-09,NA,NA,16,16,NA
CS,INTERVAL,7700,410016610017000,<16; 17),16 až 17 (více nebo rovno 16 a méně než 17),1900-01-01,9999-09-09,NA,17,16,NA,NA
CS,INTERVAL,7700,410016610018000,<16; 18),16 až 18 (více nebo rovno 16 a méně než 18),1900-01-01,9999-09-09,NA,18,16,NA,NA
CS,INTERVAL,7700,410016610019000,<16; 19),16 až 19 (více nebo rovno 16 a méně než 19),1900-01-01,9999-09-09,NA,19,16,NA,NA
CS,INTERVAL,7700,410016610020000,<16; 20),16 až 20 (více nebo rovno 16 a méně než 20),1900-01-01,9999-09-09,NA,20,16,NA,NA
CS,INTERVAL,7700,410016610021000,<16; 21),16 až 21 (více nebo rovno 16 a méně než 21),1900-01-01,9999-09-09,NA,21,16,NA,NA
CS,INTERVAL,7700,410016610022000,<16; 22),16 až 22 (více nebo rovno 16 a méně než 22),1900-01-01,9999-09-09,NA,22,16,NA,NA
CS,INTERVAL,7700,410016610024000,<16; 24),16 až 24 (více nebo rovno 16 a méně než 24),1900-01-01,9999-09-09,NA,24,16,NA,NA
CS,INTERVAL,7700,410016610025000,<16; 25),16 až 25 (více nebo rovno 16 a méně než 25),1900-01-01,9999-09-09,NA,25,16,NA,NA
CS,INTERVAL,7700,410016610027000,<16; 27),16 až 27 (více nebo rovno 16 a méně než 27),1900-01-01,9999-09-09,NA,27,16,NA,NA
CS,INTERVAL,7700,410016610031000,<16; 31),16 až 31 (více nebo rovno 16 a méně než 31),1900-01-01,9999-09-09,NA,31,16,NA,NA
CS,INTERVAL,7700,410016610075000,<16; 75),16 až 75 (více nebo rovno 16 a méně než 75),1900-01-01,9999-09-09,NA,75,16,NA,NA
CS,INTERVAL,7700,410016799999000,<16; N),Od 16 (více nebo rovno 16),1900-01-01,9999-09-09,NA,99999999999999999999,16,NA,NA
CS,INTERVAL,7700,410017410017000,<17; 17>,17,1900-01-01,9999-09-09,NA,NA,17,17,NA
CS,INTERVAL,7700,410017610018000,<17; 18),17 až 18 (více nebo rovno 17 a méně než 18),1900-01-01,9999-09-09,NA,18,17,NA,NA
CS,INTERVAL,7700,410017610019000,<17; 19),17 až 19 (více nebo rovno 17 a méně než 19),1900-01-01,9999-09-09,NA,19,17,NA,NA
CS,INTERVAL,7700,410018410018000,<18; 18>,18,1900-01-01,9999-09-09,NA,NA,18,18,NA
CS,INTERVAL,7700,410018610019000,<18; 19),18 až 19 (více nebo rovno 18 a méně než 19),1900-01-01,9999-09-09,NA,19,18,NA,NA
CS,INTERVAL,7700,410018610020000,<18; 20),18 až 20 (více nebo rovno 18 a méně než 20),1900-01-01,9999-09-09,NA,20,18,NA,NA
CS,INTERVAL,7700,410018610021000,<18; 21),18 až 21 (více nebo rovno 18 a méně než 21),1900-01-01,9999-09-09,NA,21,18,NA,NA
CS,INTERVAL,7700,410018610022000,<18; 22),18 až 22 (více nebo rovno 18 a méně než 22),1900-01-01,9999-09-09,NA,22,18,NA,NA
CS,INTERVAL,7700,410018610025000,<18; 25),18 až 25 (více nebo rovno 18 a méně než 25),1900-01-01,9999-09-09,NA,25,18,NA,NA
CS,INTERVAL,7700,410018610030000,<18; 30),18 až 30 (více nebo rovno 18 a méně než 30),1900-01-01,9999-09-09,NA,30,18,NA,NA
CS,INTERVAL,7700,410018799999000,<18; N),Od 18 (více nebo rovno 18),1900-01-01,9999-09-09,NA,99999999999999999999,18,NA,NA
CS,INTERVAL,7700,410019410019000,<19; 19>,19,1900-01-01,9999-09-09,NA,NA,19,19,NA
CS,INTERVAL,7700,410019610020000,<19; 20),19 až 20 (více nebo rovno 19 a méně než 20),1900-01-01,9999-09-09,NA,20,19,NA,NA
CS,INTERVAL,7700,410019610022000,<19; 22),19 až 22 (více nebo rovno 19 a méně než 22),1900-01-01,9999-09-09,NA,22,19,NA,NA
CS,INTERVAL,7700,410020410020000,<20; 20>,20,1900-01-01,9999-09-09,NA,NA,20,20,NA
CS,INTERVAL,7700,410020410050000,<20; 50>,20 až 50 (více nebo rovno 20 a méně nebo rovno 50),1900-01-01,9999-09-09,NA,NA,20,50,NA
CS,INTERVAL,7700,410020610021000,<20; 21),20 až 21 (více nebo rovno 20 a méně než 21),1900-01-01,9999-09-09,NA,21,20,NA,NA
CS,INTERVAL,7700,410020610025000,<20; 25),20 až 25 (více nebo rovno 20 a méně než 25),1900-01-01,9999-09-09,NA,25,20,NA,A
CS,INTERVAL,7700,410020610030000,<20; 30),20 až 30 (více nebo rovno 20 a méně než 30),1900-01-01,9999-09-09,NA,30,20,NA,NA
CS,INTERVAL,7700,410020610040000,<20; 40),20 až 40 (více nebo rovno 20 a méně než 40),1900-01-01,9999-09-09,NA,40,20,NA,NA
CS,INTERVAL,7700,410020610050000,<20; 50),20 až 50 (více nebo rovno 20 a méně než 50),1900-01-01,9999-09-09,NA,50,20,NA,A
CS,INTERVAL,7700,410020610060000,<20; 60),20 až 60 (více nebo rovno 20 a méně než 60),1900-01-01,9999-09-09,NA,60,20,NA,NA
CS,INTERVAL,7700,410020610065000,<20; 65),20 až 65 (více nebo rovno 20 a méně než 65),1900-01-01,9999-09-09,NA,65,20,NA,NA
CS,INTERVAL,7700,410020620100000,<20; 100),20 až 100 (více nebo rovno 20 a méně než 100),1900-01-01,9999-09-09,NA,100,20,NA,NA
CS,INTERVAL,7700,410020620250000,<20; 250),20 až 250 (více nebo rovno 20 a méně než 250),1900-01-01,9999-09-09,NA,250,20,NA,A
CS,INTERVAL,7700,410020799999000,<20; N),Od 20 (více nebo rovno 20),1900-01-01,9999-09-09,NA,99999999999999999999,20,NA,NA
CS,INTERVAL,7700,410021410021000,<21; 21>,21,1900-01-01,9999-09-09,NA,NA,21,21,NA
CS,INTERVAL,7700,410021410040000,<21; 40>,21 až 40 (více nebo rovno 21 a méně nebo rovno 40),1900-01-01,9999-09-09,NA,NA,21,40,NA
CS,INTERVAL,7700,410021610022000,<21; 22),21 až 22 (více nebo rovno 21 a méně než 22),1900-01-01,9999-09-09,NA,22,21,NA,NA
CS,INTERVAL,7700,410021610025000,<21; 25),21 až 25 (více nebo rovno 21 a méně než 25),1900-01-01,9999-09-09,NA,25,21,NA,NA
CS,INTERVAL,7700,410021610028000,<21; 28),21 až 28 (více nebo rovno 21 a méně než 28),1900-01-01,9999-09-09,NA,28,21,NA,NA
CS,INTERVAL,7700,410021799999000,<21; N),Od 21 (více nebo rovno 21),1900-01-01,9999-09-09,NA,99999999999999999999,21,NA,NA
CS,INTERVAL,7700,410022410022000,<22; 22>,22,1900-01-01,9999-09-09,NA,NA,22,22,NA
CS,INTERVAL,7700,410022610023000,<22; 23),22 až 23 (více nebo rovno 22 a méně než 23),1900-01-01,9999-09-09,NA,23,22,NA,NA
CS,INTERVAL,7700,410022610026000,<22; 26),22 až 26 (více nebo rovno 22 a méně než 26),1900-01-01,9999-09-09,NA,26,22,NA,NA
CS,INTERVAL,7700,410023410023000,<23; 23>,23,1900-01-01,9999-09-09,NA,NA,23,23,NA
CS,INTERVAL,7700,410023610024000,<23; 24),23 až 24 (více nebo rovno 23 a méně než 24),1900-01-01,9999-09-09,NA,24,23,NA,NA
CS,INTERVAL,7700,410024410024000,<24; 24>,24,1900-01-01,9999-09-09,NA,NA,24,24,NA
CS,INTERVAL,7700,410024610025000,<24; 25),24 až 25 (více nebo rovno 24 a méně než 25),1900-01-01,9999-09-09,NA,25,24,NA,NA
CS,INTERVAL,7700,410024799999000,<24; N),Od 24 (více nebo rovno 24),1900-01-01,9999-09-09,NA,99999999999999999999,24,NA,NA
CS,INTERVAL,7700,410025410025000,<25; 25>,25,1900-01-01,9999-09-09,NA,NA,25,25,NA
CS,INTERVAL,7700,410025610026000,<25; 26),25 až 26 (více nebo rovno 25 a méně než 26),1900-01-01,9999-09-09,NA,26,25,NA,NA
CS,INTERVAL,7700,410025610030000,<25; 30),25 až 30 (více nebo rovno 25 a méně než 30),1900-01-01,9999-09-09,NA,30,25,NA,NA
CS,INTERVAL,7700,410025610035000,<25; 35),25 až 35 (více nebo rovno 25 a méně než 35),1900-01-01,9999-09-09,NA,35,25,NA,NA
CS,INTERVAL,7700,410025610040000,<25; 40),25 až 40 (více nebo rovno 25 a méně než 40),1900-01-01,9999-09-09,NA,40,25,NA,NA
CS,INTERVAL,7700,410025610050000,<25; 50),25 až 50 (více nebo rovno 25 a méně než 50),1900-01-01,9999-09-09,NA,50,25,NA,A
CS,INTERVAL,7700,410025610055000,<25; 55),25 až 55 (více nebo rovno 25 a méně než 55),1900-01-01,9999-09-09,NA,55,25,NA,NA
CS,INTERVAL,7700,410025610065000,<25; 65),25 až 65 (více nebo rovno 25 a méně než 65),1900-01-01,9999-09-09,NA,65,25,NA,NA
CS,INTERVAL,7700,410025799999000,<25; N),Od 25 (více nebo rovno 25),1900-01-01,9999-09-09,NA,99999999999999999999,25,NA,NA
CS,INTERVAL,7700,410026410026000,<26; 26>,26,1900-01-01,9999-09-09,NA,NA,26,26,NA
CS,INTERVAL,7700,410026610027000,<26; 27),26 až 27 (více nebo rovno 26 a méně než 27),1900-01-01,9999-09-09,NA,27,26,NA,NA
CS,INTERVAL,7700,410026610030000,<26; 30),26 až 30 (více nebo rovno 26 a méně než 30),1900-01-01,9999-09-09,NA,30,26,NA,NA
CS,INTERVAL,7700,410026610031000,<26; 31),26 až 31 (více nebo rovno 26 a méně než 31),1900-01-01,9999-09-09,NA,31,26,NA,NA
CS,INTERVAL,7700,410027410027000,<27; 27>,27,1900-01-01,9999-09-09,NA,NA,27,27,NA
CS,INTERVAL,7700,410027610028000,<27; 28),27 až 28 (více nebo rovno 27 a méně než 28),1900-01-01,9999-09-09,NA,28,27,NA,NA
CS,INTERVAL,7700,410028410028000,<28; 28>,28,1900-01-01,9999-09-09,NA,NA,28,28,NA
CS,INTERVAL,7700,410028410030000,<28; 30>,28 až 30 (více nebo rovno 28 a méně nebo rovno 30),1900-01-01,9999-09-09,NA,NA,28,30,NA
CS,INTERVAL,7700,410028610029000,<28; 29),28 až 29 (více nebo rovno 28 a méně než 29),1900-01-01,9999-09-09,NA,29,28,NA,NA
CS,INTERVAL,7700,410028610030000,<28; 30),28 až 30 (více nebo rovno 28 a méně než 30),1900-01-01,9999-09-09,NA,30,28,NA,NA
CS,INTERVAL,7700,410028620365000,<28; 365),28 až 365 (více nebo rovno 28 a méně než 365),1900-01-01,9999-09-09,NA,365,28,NA,NA
CS,INTERVAL,7700,410029410029000,<29; 29>,29,1900-01-01,9999-09-09,NA,NA,29,29,NA
CS,INTERVAL,7700,410029610030000,<29; 30),29 až 30 (více nebo rovno 29 a méně než 30),1900-01-01,9999-09-09,NA,30,29,NA,NA
CS,INTERVAL,7700,410030410030000,<30; 30>,30,1900-01-01,9999-09-09,NA,NA,30,30,NA
CS,INTERVAL,7700,410030610031000,<30; 31),30 až 31 (více nebo rovno 30 a méně než 31),1900-01-01,9999-09-09,NA,31,30,NA,NA
CS,INTERVAL,7700,410030610032000,<30; 32),30 až 32 (více nebo rovno 30 a méně než 32),1900-01-01,9999-09-09,NA,32,30,NA,NA
CS,INTERVAL,7700,410030610034000,<30; 34),30 až 34 (více nebo rovno 30 a méně než 34),1900-01-01,9999-09-09,NA,34,30,NA,NA
CS,INTERVAL,7700,410030610035000,<30; 35),30 až 35 (více nebo rovno 30 a méně než 35),1900-01-01,9999-09-09,NA,35,30,NA,NA
CS,INTERVAL,7700,410030610040000,<30; 40),30 až 40 (více nebo rovno 30 a méně než 40),1900-01-01,9999-09-09,NA,40,30,NA,NA
CS,INTERVAL,7700,410030610045000,<30; 45),30 až 45 (více nebo rovno 30 a méně než 45),1900-01-01,9999-09-09,NA,45,30,NA,NA
CS,INTERVAL,7700,410030610050000,<30; 50),30 až 50 (více nebo rovno 30 a méně než 50),1900-01-01,9999-09-09,NA,50,30,NA,NA
CS,INTERVAL,7700,410030610060000,<30; 60),30 až 60 (více nebo rovno 30 a méně než 60),1900-01-01,9999-09-09,NA,60,30,NA,NA
CS,INTERVAL,7700,410030620100000,<30; 100),30 až 100 (více nebo rovno 30 a méně než 100),1900-01-01,9999-09-09,NA,100,30,NA,NA
CS,INTERVAL,7700,410030799999000,<30; N),Od 30 (více nebo rovno 30),1900-01-01,9999-09-09,NA,99999999999999999999,30,NA,NA
CS,INTERVAL,7700,410031410031000,<31; 31>,31,1900-01-01,9999-09-09,NA,NA,31,31,NA
CS,INTERVAL,7700,410031610032000,<31; 32),31 až 32 (více nebo rovno 31 a méně než 32),1900-01-01,9999-09-09,NA,32,31,NA,NA
CS,INTERVAL,7700,410031610046000,<31; 46),31 až 46 (více nebo rovno 31 a méně než 46),1900-01-01,9999-09-09,NA,46,31,NA,NA
CS,INTERVAL,7700,410032410032000,<32; 32>,32,1900-01-01,9999-09-09,NA,NA,32,32,NA
CS,INTERVAL,7700,410032610033000,<32; 33),32 až 33 (více nebo rovno 32 a méně než 33),1900-01-01,9999-09-09,NA,33,32,NA,NA
CS,INTERVAL,7700,410032610034000,<32; 34),32 až 34 (více nebo rovno 32 a méně než 34),1900-01-01,9999-09-09,NA,34,32,NA,NA
CS,INTERVAL,7700,410033410033000,<33; 33>,33,1900-01-01,9999-09-09,NA,NA,33,33,NA
CS,INTERVAL,7700,410033610034000,<33; 34),33 až 34 (více nebo rovno 33 a méně než 34),1900-01-01,9999-09-09,NA,34,33,NA,NA
CS,INTERVAL,7700,410034410034000,<34; 34>,34,1900-01-01,9999-09-09,NA,NA,34,34,NA
CS,INTERVAL,7700,410034420476000,<34; 476>,34 až 476 (více nebo rovno 34 a méně nebo rovno 476),1900-01-01,9999-09-09,NA,NA,34,476,NA
CS,INTERVAL,7700,410034610035000,<34; 35),34 až 35 (více nebo rovno 34 a méně než 35),1900-01-01,9999-09-09,NA,35,34,NA,NA
CS,INTERVAL,7700,410034610036000,<34; 36),34 až 36 (více nebo rovno 34 a méně než 36),1900-01-01,9999-09-09,NA,36,34,NA,NA
CS,INTERVAL,7700,410034799999000,<34; N),Od 34 (více nebo rovno 34),1900-01-01,9999-09-09,NA,99999999999999999999,34,NA,NA
CS,INTERVAL,7700,410035410035000,<35; 35>,35,1900-01-01,9999-09-09,NA,NA,35,35,NA
CS,INTERVAL,7700,410035420476000,<35; 476>,35 až 476 (více nebo rovno 35 a méně nebo rovno 476),1900-01-01,9999-09-09,NA,NA,35,476,NA
CS,INTERVAL,7700,410035610036000,<35; 36),35 až 36 (více nebo rovno 35 a méně než 36),1900-01-01,9999-09-09,NA,36,35,NA,NA
CS,INTERVAL,7700,410035610040000,<35; 40),35 až 40 (více nebo rovno 35 a méně než 40),1900-01-01,9999-09-09,NA,40,35,NA,NA
CS,INTERVAL,7700,410035610045000,<35; 45),35 až 45 (více nebo rovno 35 a méně než 45),1900-01-01,9999-09-09,NA,45,35,NA,NA
CS,INTERVAL,7700,410035799999000,<35; N),Od 35 (více nebo rovno 35),1900-01-01,9999-09-09,NA,99999999999999999999,35,NA,NA
CS,INTERVAL,7700,410036410036000,<36; 36>,36,1900-01-01,9999-09-09,NA,NA,36,36,NA
CS,INTERVAL,7700,410036610037000,<36; 37),36 až 37 (více nebo rovno 36 a méně než 37),1900-01-01,9999-09-09,NA,37,36,NA,NA
CS,INTERVAL,7700,410037410037000,<37; 37>,37,1900-01-01,9999-09-09,NA,NA,37,37,NA
CS,INTERVAL,7700,410037610038000,<37; 38),37 až 38 (více nebo rovno 37 a méně než 38),1900-01-01,9999-09-09,NA,38,37,NA,NA
CS,INTERVAL,7700,410037610039000,<37; 39),37 až 39 (více nebo rovno 37 a méně než 39),1900-01-01,9999-09-09,NA,39,37,NA,NA
CS,INTERVAL,7700,410038410038000,<38; 38>,38,1900-01-01,9999-09-09,NA,NA,38,38,NA
CS,INTERVAL,7700,410038610039000,<38; 39),38 až 39 (více nebo rovno 38 a méně než 39),1900-01-01,9999-09-09,NA,39,38,NA,NA
CS,INTERVAL,7700,410039410039000,<39; 39>,39,1900-01-01,9999-09-09,NA,NA,39,39,NA
CS,INTERVAL,7700,410039610040000,<39; 40),39 až 40 (více nebo rovno 39 a méně než 40),1900-01-01,9999-09-09,NA,40,39,NA,NA
CS,INTERVAL,7700,410039610041000,<39; 41),39 až 41 (více nebo rovno 39 a méně než 41),1900-01-01,9999-09-09,NA,41,39,NA,NA
CS,INTERVAL,7700,410040410040000,<40; 40>,40,1900-01-01,9999-09-09,NA,NA,40,40,NA
CS,INTERVAL,7700,410040420310000,<40; 310>,40 až 310 (více nebo rovno 40 a méně nebo rovno 310),1900-01-01,9999-09-09,NA,NA,40,310,NA
CS,INTERVAL,7700,410040420476000,<40; 476>,40 až 476 (více nebo rovno 40 a méně nebo rovno 476),1900-01-01,9999-09-09,NA,NA,40,476,NA
CS,INTERVAL,7700,410040610041000,<40; 41),40 až 41 (více nebo rovno 40 a méně než 41),1900-01-01,9999-09-09,NA,41,40,NA,NA
CS,INTERVAL,7700,410040610045000,<40; 45),40 až 45 (více nebo rovno 40 a méně než 45),1900-01-01,9999-09-09,NA,45,40,NA,NA
CS,INTERVAL,7700,410040610050000,<40; 50),40 až 50 (více nebo rovno 40 a méně než 50),1900-01-01,9999-09-09,NA,50,40,NA,NA
CS,INTERVAL,7700,410040610055000,<40; 55),40 až 55 (více nebo rovno 40 a méně než 55),1900-01-01,9999-09-09,NA,55,40,NA,NA
CS,INTERVAL,7700,410040610060000,<40; 60),40 až 60 (více nebo rovno 40 a méně než 60),1900-01-01,9999-09-09,NA,60,40,NA,NA
